Title, Link_URL, State
Windham Windham Eagle,http://frontpage.thewindhameagle.com/,maine
Bates Student (Bates College),https://thebatesstudent.com/,maine
"Bowdoin OrientWeekly student newspaper of Bowdoin College in Brunswick, Maine.",https://bowdoinorient.com/,maine
Free Press (University of Southern Maine),https://usmfreepress.org/,maine
Maine Campus (University of Maine),https://mainecampus.com/,maine
The Colby Echo (Colby College),https://medium.com/colby-echo,maine
Maine Press Association,https://mainepressassociation.org/,maine
Annapolis Annapolis GazetteDaily newspaper published in Annapolis. The newspaper serving Anne Arundel and Queen Anne's Counties.,https://www.capitalgazette.com/,maryland
Cumberland Cumberland Times-NewsServing Allegany and Garrett counties in Maryland as well as Mineral County in West Virginia.,https://www.times-news.com/,maryland
Easton Star-Democrat/Sunday Star,https://www.stardem.com/,maryland
Frederick Frederick News-Post (FNP)Frederick County's daily broadsheet newspaper.,https://www.fredericknewspost.com/,maryland
Hagerstown Herald-Mail,https://www.heraldmailmedia.com/,maryland
Salisbury Daily TimesDaily morning newspaper published in Salisbury.,https://www.delmarvanow.com/,maryland
Westminster Carroll County Times,https://www.baltimoresun.com/carroll-county-times/,maryland
Annapolis Bay Weekly,https://bayweekly.com/,maryland
Berlin Bayside Gazette,https://baysideoc.net/,maryland
Chestertown ‎Kent County News,https://www.myeasternshoremd.com/kent_county_news/,maryland
Crisfield ‎County Times,https://baytobaynews.com/somerset/,maryland
Columbia Business Monthly,https://bizmonthly.com/,maryland
Columbia Guilford Gazette,https://www.guilfordgazette.com/,maryland
Dundalk Dundalk Eagle,https://www.dundalkeagle.com/,maryland
Easton ‎The Kent Island Bay Times,https://www.myeasternshoremd.com/qa/bay_times/,maryland
Elkton Cecil Whig (Cecil County),https://www.cecildaily.com/,maryland
Emmitsburg ‎Catoctin Banner,https://www.thecatoctinbanner.com/,maryland
Greenbelt Greenbelt News ReviewWeekly newspaper published by Greenbelt Cooperative Publishing Association.,https://www.greenbeltnewsreview.com/,maryland
Oakland Republican,https://www.wvnews.com/garrettrepublican/,maryland
Ocean City Dispatch,https://mdcoastdispatch.com/,maryland
Rockville Montgomery County Sentinel,https://www.thesentinel.com/,maryland
Stevensville Shore Update,https://www.shoreupdate.com/,maryland
Upper Marlboro Prince George's Post,http://www.pgpost.com/,maryland
Diamondback (University of Maryland),https://dbknews.com/,maryland
Greyhound (Loyola University Maryland),https://thegreyhound.org/,maryland
News Letter (Johns Hopkins University),https://www.jhunewsletter.com/,maryland
Retriever (UMBC),https://retriever.umbc.edu/,maryland
MD-DE-DC Press Association,https://mddcpress.com/,maryland
"Athol Athol Daily News (Worcester County)Serving Erving, Orange, Petersham, Phillipston, Royalston, New Salem, Templeton, Warwick, and Wendell, Massachusetts.",https://www.atholdailynews.com/,massachusetts
Attleboro Sun Chronicle (Bristol County),https://www.thesunchronicle.com/,massachusetts
Barnstable Cape Cod Times,https://www.capecodtimes.com/,massachusetts
Beverly Salem Evening News (Essex County),https://www.salemnews.com/,massachusetts
Brockton Enterprise (Plymouth County),https://www.enterprisenews.com/,massachusetts
Fall River Herald News (Bristol County),https://www.heraldnews.com/,massachusetts
Fitchburg Sentinel & Enterprise (Worcester County),https://www.sentinelandenterprise.com/,massachusetts
Framingham MetroWest Daily News (Middlesex County),https://www.metrowestdailynews.com/,massachusetts
Gardner Gardner News (Worcester County),https://www.thegardnernews.com/,massachusetts
Gloucester Gloucester Times (Essex County),https://www.gloucestertimes.com/,massachusetts
Greenfield Recorder (Franklin County),https://home.recorder.com/,massachusetts
Lowell Lowell Sun (Middlesex County),https://www.lowellsun.com/,massachusetts
Lynn Daily Item (Essex)Daily newspaper published in Lynn.,https://itemlive.com/,massachusetts
Milford Milford Daily News (Worcester County),https://www.milforddailynews.com/,massachusetts
New Bedford Standard-Times (Bristol County),https://www.southcoasttoday.com/,massachusetts
Newburyport Daily News,https://www.newburyportnews.com/,massachusetts
North Andover Eagle-Tribune (Essex County),https://www.eagletribune.com/,massachusetts
Northampton Hampshire GazetteDaily newspaper based in Northampton and serving Hampshire and Franklin Counties.,https://home.gazettenet.com/,massachusetts
Pittsfield Berkshire Eagle,https://www.berkshireeagle.com/,massachusetts
Quincy Patriot Ledger (Norfolk County),https://www.patriotledger.com/,massachusetts
Taunton Taunton Daily Gazette (Bristol County),https://www.tauntongazette.com/,massachusetts
Worcester Telegram & Gazette,https://www.telegram.com/,massachusetts
Abington Abington Mariner,https://www.wickedlocal.com/mariner/,massachusetts
Abington Allston/Brighton TAB,https://www.wickedlocal.com/transcripttab/,massachusetts
Amherst Amherst Bulletin,https://www.amherstbulletin.com/,massachusetts
Andover Andover Townsman,https://www.andovertownsman.com/,massachusetts
Hyannis Barnstable Patriot,https://www.barnstablepatriot.com/,massachusetts
Chatham Cape Cod Chronicle,https://capecodchronicle.com/,massachusetts
Dorchester Dorchester Reporter,https://www.dotnews.com/,massachusetts
Duxbury Duxbury Clipper,https://www.duxburyclipper.com/,massachusetts
East Longmeadow Reminder,https://www.thereminder.com/,massachusetts
Edgartown Vineyard Gazette,https://vineyardgazette.com/,massachusetts
Foxboro Foxboro Reporter,https://www.thesunchronicle.com/foxboro_reporter/,massachusetts
Holden Landmark,https://www.thelandmark.com/,massachusetts
Martha's Vineyard Martha's Vineyard Times,https://www.mvtimes.com,massachusetts
Mattapoisett Wanderer,https://www.wanderer.com/,massachusetts
Nantucket Inquirer and Mirror,https://www.ack.net/,massachusetts
New Bedford Portuguese Times (in Portuguese),https://www.portuguesetimes.com/,massachusetts
Northampton Valley Advocate,https://valleyadvocate.com/,massachusetts
North Andover Haverhill Gazette,https://www.hgazette.com/,massachusetts
Peabody Weekly News,https://weeklynews.net/,massachusetts
South Dennis Cape Cod Today,https://capecodtoday.com/,massachusetts
Waltham IndUS Business JournalIndian-American community newspaper.,https://indusbusinessjournal.com/,massachusetts
Watertown Mirror-SpectatorEnglish language newspaper serving primarily the Armenian communities.,https://mirrorspectator.com/,massachusetts
Westborough Community Advocate,https://www.communityadvocate.com/,massachusetts
Worcester Worcester Business Journal,https://www.wbjournal.com/,massachusetts
Berkeley Beacon (Emerson College),https://berkeleybeacon.com/,massachusetts
Daily Collegian (University of Massachusetts),https://dailycollegian.com/,massachusetts
Harvard Crimson (Harvard University),https://www.thecrimson.com/,massachusetts
Tufts Daily (Tufts University),https://www.tuftsdaily.com/,massachusetts
New England Newspaper Association,https://www.nenpa.com/,massachusetts
"Adrian TelegramServing in Lenawee and Jackson County including Addison, Adrian, Blissfield, Brooklyn, Clinton, Deerfield, Hudson, Morenci, Onsted, and Tecumseh.",https://www.lenconnect.com/,michigan
Alpena Alpena News,https://www.thealpenanews.com/,michigan
Ann Arbor Ann Arbor News (Washtenaw County),https://www.mlive.com/ann-arbor/,michigan
Bay City Bay City Times,https://www.mlive.com/saginaw-bay-city/,michigan
"Big Rapids Big Rapids PioneerServing Mecosta County, Osceola County and parts of Lake and Newaygo Counties.",https://www.bigrapidsnews.com/,michigan
"Cadillac Cadillac NewsServing Wexford, Missaukee, Osceola, and eastern Lake Counties.",https://www.cadillacnews.com/,michigan
Cheboygan Tribune,https://www.cheboygannews.com/,michigan
Coldwater Reporter (Branch County),https://www.thedailyreporter.com/,michigan
Escanaba Press (Delta County),https://www.dailypress.net/,michigan
Flint Flint Journal (Genesee County),https://www.mlive.com/flint/,michigan
Gaylord Herald Times (Otsego County),https://www.petoskeynews.com/gaylord/,michigan
Grand Haven Tribune (Ottawa County),https://www.grandhaventribune.com/,michigan
Greenville Daily News (Montcalm County),https://www.thedailynews.cc/,michigan
Houghton Mining Gazette (Copper Country),https://www.mininggazette.com/,michigan
Ionia Sentinel-Standard,https://www.sentinel-standard.com/,michigan
Iron Mountain Daily News (Dickinson County),http://www.ironmountaindailynews.com/,michigan
Lansing Lansing State Journal (Ingham County),https://www.lansingstatejournal.com/,michigan
Ludington Daily News,https://www.shorelinemedia.net/ludington_daily_news/,michigan
Marquette Mining Journal,https://www.miningjournal.net/,michigan
Midland Daily News,https://www.ourmidland.com/,michigan
Monroe Monroe News,https://www.monroenews.com/,michigan
Mount Clemens Macomb Daily (Macomb County),https://www.macombdaily.com/,michigan
Petoskey Petoskey News-Review (Emmet County),https://www.petoskeynews.com/,michigan
Pontiac Oakland Press (Oakland County),https://www.theoaklandpress.com/,michigan
Clinton Township Royal Oak Tribune (Oakland County),https://www.dailytribune.com/,michigan
St. Joseph Herald-Palladium (Berrien County),https://www.heraldpalladium.com/,michigan
Sault Sainte Marie Evening News (Chippewa County),https://www.sooeveningnews.com/,michigan
Sturgis Sturgis Journal (St. Joseph County),https://www.sturgisjournal.com/,michigan
Traverse City Traverse City Record-Eagle (Grand Traverse County),https://www.record-eagle.com/,michigan
Allegan Allegan County News,https://wilcoxnewspapers.com/category/acn/,michigan
Ann Arbor Washtenaw County Legal News,https://www.legalnews.com/washtenaw/,michigan
Bad Axe Huron County View,https://huroncountyview.mihomepaper.com/,michigan
Bad Axe Huron Daily Tribune,https://www.michigansthumb.com/,michigan
Baldwin Lake County Star,https://www.lakecountystar.com/,michigan
Battle Creek Battle Creek Enquirer,https://www.battlecreekenquirer.com/,michigan
Bedford Bedford Now,https://www.monroenews.com/bedford-now/,michigan
Bellaire Antrim Review,https://www.antrimreview.net/,michigan
Belleville Belleville Independent,https://bellevilleareaindependent.com/,michigan
Benton Harbor Benton SpiritWeekly community newspaper based in Benton Harbor.,https://bentonspiritnews.com/,michigan
Berrien Springs Journal Era,https://www.thejournalera.com/,michigan
Boyne City Boyne City Gazette,https://www.boynegazette.com/,michigan
Brimley Bay Mills News,https://www.baymillsnews.com/,michigan
Brooklyn Exponent,http://theexponent.com/,michigan
Brown City Brown City Banner,https://browncitybanner.mihomepaper.com/,michigan
Buchanan Berrien County RecordBerrien County's weekly newspaper publishes since 1867. Berrien County Record is one of the oldest newspapers on the County.,https://bcrnews.net/,michigan
Camden Farmers' Advance,https://www.farmersadvance.com/,michigan
Caro Tuscola County Advertiser,https://www.tuscolatoday.com/,michigan
Dearborn Press & Guide,https://www.pressandguide.com/,michigan
Detroit Crain's Detroit Business,https://www.crainsdetroit.com/,michigan
Dowagiac Dowagiac Daily News,https://www.leaderpub.com/category/news/dowagiac-news/,michigan
Dundee Independent,https://dundeeonline.com/,michigan
Fenton Tri-County Times,https://www.tctimes.com/,michigan
Gladwin Gladwin County Record,https://www.gladwinmi.com/,michigan
Grosse Pointe Woods Grosse Pointe News,https://www.grossepointenews.com/,michigan
Hart Oceana's Herald-Journal,https://www.shorelinemedia.net/oceanas_herald_journal/,michigan
Houghton Lake Houghton Lake Resorter,https://www.houghtonlakeresorter.com/,michigan
Indian River Straitsland Resorter,https://www.resorter.com/,michigan
Lapeer Lapeer County Press,https://thecountypress.mihomepaper.com/,michigan
Lake Leelanau Leelanau Enterprise,https://www.leelanaunews.com/,michigan
Macomb Township Macomb Township Voice,https://www.voicenews.com/,michigan
Southgate News Herald,https://www.thenewsherald.com/,michigan
Traverse City Northern Express,https://www.northernexpress.com/,michigan
Whitehall White Lake Beacon,https://www.shorelinemedia.net/white_lake_beacon/,michigan
"Eastern Echo (Eastern Michigan University, Ypsilanti)",https://www.easternecho.com/,michigan
"Grand Valley Lanthorn (Grand Valley State University, Allendale)",https://lanthorn.com/,michigan
"Every Three Weekly (University of Michigan, Ann Arbor)",https://everythreeweekly.com/,michigan
"Michigan Review (University of Michigan, Ann Arbor)",https://www.michiganreview.com/,michigan
"Michigan Times (University of Michigan, Flint)",https://themichigantimes.com/,michigan
"South End (Wayne State University, Detroit)",https://www.thesouthend.wayne.edu/,michigan
"State News (Michigan State University, East Lansing)",https://statenews.com/,michigan
Michigan Press Association,https://michiganpress.org/,michigan
Albert Lea Tribune (Freeborn County),https://www.albertleatribune.com/,minnesota
Austin Austin Daily Herald (Mower County)Six-day a week community newspaper published in Austin. The newspaper as first published in 1891 and serving Mower County.,https://www.austindailyherald.com/,minnesota
Bemidji Pioneer (Beltrami County,https://www.bemidjipioneer.com/,minnesota
Brainerd Brainerd Dispatch (Crow Wing County),https://www.brainerddispatch.com/,minnesota
Breckenridge Daily News (Wilkin County),https://www.wahpetondailynews.com/,minnesota
Crookston Times (Polk County),https://www.crookstontimes.com/,minnesota
"Detroit Lakes Detroit Lakes Tribune (DNT)Duluth, Minnesota based daily newspaper published by Forum Communications.",https://www.dl-online.com/,minnesota
Duluth Duluth News-Tribune (Saint Louis County),https://www.duluthnewstribune.com/,minnesota
"Mankato Mankato Free PressServing Blue Earth, Nicollet, and Le Sueur counties.",https://www.mankatofreepress.com/,minnesota
