Title,Url,State
Opa Noticias,https://opanoticias.com/,colombia
Hoy Diario del Magdalena,http://www.hoydiariodelmagdalena.com.co/,colombia
El Informador,http://www.elinformador.com.co/,colombia
Diario de Occidente,http://occidente.co/,colombia
Diario del Huila,https://diariodelhuila.com/,colombia
El Frente,http://elfrente.com.co/,colombia
El País Vallenato,http://www.elpaisvallenato.com/,colombia
Vivir en el Poblado,https://www.vivirenelpoblado.com/,colombia
El Tabloide,http://www.eltabloide.com.co/,colombia
El Periodico Deportivo,http://elperiodicodeportivo.com.co/,colombia
El Frente,http://elfrente.com.co/,colombia
El País Vallenato,http://www.elpaisvallenato.com/,colombia
Vivir en el Poblado,https://www.vivirenelpoblado.com/,colombia
El Tabloide,http://www.eltabloide.com.co/,colombia
Universo Centro,https://www.universocentro.com/,colombia
La Libertad,https://diariolalibertad.com/,colombia
Diario del Norte,http://www.diariodelnorte.net/,colombia
Vea pues Quindio,http://www.veapuesquindio.com/,colombia
Barrios De Bogotá,http://www.barriosdebogota.com/,colombia
Corpocentro,https://www.centropolismedellin.com/,colombia
Archipielago Press,https://thearchipielagopress.co/,colombia
La Campana,http://www.periodicolacampana.com/,colombia
Tico Times,http://www.ticotimes.net/,costa-rica
The Costa Rica News (TCRN),https://thecostaricanews.com/,costa-rica
Diario Extra,http://www.diarioextra.com/,costa-rica
A.M. Costa Rica,http://www.amcostarica.com/,costa-rica
La Nación,https://www.nacion.com/,costa-rica
La Prensa Libre,http://www.prensalibre.cr/,costa-rica
QCostarica,http://qcostarica.com/,costa-rica
Capital Financiero,https://www.elfinancierocr.com/,costa-rica
La Voz de Guanacaste,http://www.vozdeguanacaste.com/es,costa-rica
El Pais,http://www.elpais.cr/,costa-rica
Teletica,https://www.teletica.com/,costa-rica
La Republica,https://www.larepublica.net/,costa-rica
7 sur 7,http://7sur7.cd/new/,congo
Le Phare,http://www.lephareonline.net/,congo
Le Potentiel,http://www.lepotentielonline.com/,congo
Le Soft,http://www.lesoftonline.net/,congo
La Prosperite,https://laprosperiteonline.net/,congo
Groupe de Presse l'Avenir,http://groupelavenir.org/,congo
Congo Planet,https://www.congoplanet.com/,congo
Business et Finances,http://business-et-finances.com/,congo
Radio Okapi,https://www.radiookapi.net/,congo
Congo Planete,https://www.congoplanete.com/,congo
mediacongo.net,http://www.mediacongo.net/,congo
Reuters Congo News,https://af.reuters.com/news/country?type=drcNews,congo
Congo BBC News,http://www.bbc.com/news/world-africa-13283212,congo
Top Congo FM,http://www.topcongoinfo.com/,congo
Friends of the Congo,http://www.friendsofthecongo.org/,congo
AllAfrica Congo,http://allafrica.com/congo_brazzaville/,congo
Guardian Congo,https://www.theguardian.com/world/congo,congo
Cyprus Mail,https://cyprus-mail.com/,cyprus
Financial Mirror,http://www.financialmirror.com/,cyprus
Cyprus Weekly,https://in-cyprus.com/,cyprus
Dialogos,https://dialogos.com.cy,cyprus
Phileleftheros,http://www.philenews.com/,cyprus
Kıbrıs Gazetesi,https://www.kibrisgazetesi.com/,cyprus
Politis,http://politis.com.cy/,cyprus
maxhnews.com.cy,http://www.maxhnews.com.cy/,cyprus
Kıbrıs Postası Gazetesi,http://www.kibrispostasi.com/,cyprus
Artsakank,http://www.artsakank.com.cy/,cyprus
offsite.com.cy,https://www.offsite.com.cy/,cyprus
Halkın Sesi,http://www.halkinsesikibris.com/,cyprus
Yeniduzen,http://www.yeniduzen.com/,cyprus
24Sports,http://www.24sports.com.cy/gr/news/,cyprus
sigmalive.com,http://www.sigmalive.com/,cyprus
North Cyprus Free Press,http://northcyprusfreepress.com/,cyprus
North Cyprus News,https://www.lgcnews.com/,cyprus
Kathimerini,http://www.kathimerini.com.cy/,cyprus
Gundem Kibris,https://www.gundemkibris.com/,cyprus
Haberal Kibrisli,http://www.haberalkibrisli.net/,cyprus
Havadis,https://www.havadiskibris.com/,cyprus
Ekonomi Kibris,http://www.ekonomikibris.com/,cyprus
Detay,http://www.detaykibris.com/,cyprus
Diyalog,http://www.diyaloggazetesi.com/,cyprus
News in Cyprus,http://www.newsincyprus.com/,cyprus
Komsomolskaya Pravda in Cyprus,https://www.cyprus.kp.ru/,cyprus
Simerini,http://www.sigmalive.com/simerini/,cyprus
maxhdefence.com,https://www.maxhdefence.com/,cyprus
Action in Sports,https://www.actioninsports.com/,cyprus
sportscy.net,https://www.sportscy.net/,cyprus
Star Kıbrıs,http://www.starkibris.net/,cyprus
Gnomi,http://www.gnomionline.com.cy/,cyprus
Notinet de Cuba,http://www.notinet.icrt.cu/,cuba
Granma,http://www.granma.cu/,cuba
Cuban News Agency,http://www.cubanews.acn.cu/,cuba
On Cuba News,https://oncubanews.com/en/,cuba
Cuba Si,http://cubasi.cu/,cuba
Cuba Net,https://www.cubanet.org/,cuba
Vanguardia,http://www.vanguardia.cu/,cuba
Vistar,https://vistarmagazine.com/,cuba
Juventud Rebelde,http://www.juventudrebelde.cu/,cuba
Trabajadores,http://www.trabajadores.cu/,cuba
Bohemia,http://bohemia.cu/,cuba
Escambray,http://www.escambray.cu/,cuba
La Demajagua,http://lademajagua.cu/,cuba
Guerrillero,http://www.guerrillero.cu/,cuba
Venceremos,http://www.venceremos.cu/,cuba
Opciones,http://www.opciones.cu/,cuba
lahabana.com,http://www.lahabana.com/,cuba
16 de Abril,http://www.16deabril.sld.cu/,cuba
El Artemiseno,http://www.artemisadiario.cu/,cuba
5 de Septiembre,http://www.5septiembre.cu/,cuba
Invasor,http://www.invasor.cu/es/,cuba
Periódico 26,http://www.periodico26.cu/,cuba
Suenacubano,http://suenacubano.com/,cuba
CubaPLUS magazine,http://www.cubaplusmagazine.com/,cuba
Economista de Cuba,http://www.eleconomista.cubaweb.cu/,cuba
Pionero,http://www.pionero.cu/,cuba
Mayabeque,http://diariomayabeque.cu/,cuba
CdeCuba,http://cdecuba.org/,cuba
Blesk,http://www.blesk.cz/,czech-republic
CTK,http://www.ctk.cz/,czech-republic
Mladá fronta DNES,https://www.idnes.cz/,czech-republic
Právo,http://www.pravo.cz/,czech-republic
Hospodářské noviny,https://ihned.cz/,czech-republic
Lidové noviny,https://www.lidovky.cz/,czech-republic
Prager Zeitung,http://www.pragerzeitung.cz/,czech-republic
Prague Daily Monitor,http://praguemonitor.com/,czech-republic
Haló noviny,http://www.halonoviny.cz/,czech-republic
Głos,http://glos.live/,czech-republic
Deník,https://www.denik.cz/,czech-republic
Aha!,http://www.ahaonline.cz/,czech-republic
landeszeitung.cz,http://www.landeszeitung.cz/,czech-republic
TheDaily.cz,http://www.thedaily.cz/,czech-republic
Ceska Pozice,http://www.ceskapozice.cz/,czech-republic
Pressweb,https://www.pressweb.cz/,czech-republic
Radio Impuls,http://regiony.impuls.cz/,czech-republic
Karlovarske Novinky,http://www.karlovarskenovinky.cz/,czech-republic
Kralovehradecke Novinky,http://www.kralovehradeckenovinky.cz/,czech-republic
Czech Happenings,http://www.ceskenoviny.cz/news/,czech-republic
metro.cz,http://www.metro.cz/,czech-republic
homerlive.cz,http://www.homerlive.cz/,czech-republic
Ustecke Novinky,http://www.usteckenovinky.cz/,czech-republic
Tydenik Kromerizska,http://www.tydenik-km.cz/,czech-republic
Kolinsky Pres,https://www.kolinskypres.cz/,czech-republic
Jihoceske Novinky,http://www.jihoceskenovinky.cz/,czech-republic
Liberecke Novinky,http://www.libereckenovinky.cz/,czech-republic
Stredoceske Novinky,http://www.stredoceskenovinky.cz/,czech-republic
Moravskoslezske Novinky,http://www.moravskoslezskenovinky.cz/,czech-republic
Olomoucke Novinky,http://www.olomouckenovinky.cz/,czech-republic
Prostejovsky Vecernik,http://www.vecernikpv.cz/,czech-republic
E15,http://www.e15.cz/,czech-republic
Prazske Novinky,http://www.prazskenovinky.cz/,czech-republic
Pardubicke Novinky,http://www.pardubickenovinky.cz/,czech-republic
Plzenske Novinky,http://www.plzenskenovinky.cz/,czech-republic
TheDaily.cz,http://www.thedaily.cz/,czech-republic
Volny.cz,https://www.volny.cz/,czech-republic
Fragmenty,http://fragmenty.cz/,czech-republic
iSport,http://isport.blesk.cz/,czech-republic
Karlovarsky Denik,https://karlovarsky.denik.cz/,czech-republic
Trebicsky Denik,https://trebicsky.denik.cz/,czech-republic
Melnicko,https://melnicko.cz/,czech-republic
Sokolovsky Denik,https://sokolovsky.denik.cz/,czech-republic
Prague Telegraph,http://ptel.cz/,czech-republic
Radio Prague,https://www.radio.cz/en/,czech-republic
Catholic Weekly,http://www.katyd.cz/,czech-republic
Ceskobudejovicky Denik,https://ceskobudejovicky.denik.cz/,czech-republic
Chebsky Denik,https://chebsky.denik.cz/,czech-republic
24sata,https://www.24sata.hr/,croatia
Jutarnji list,https://www.jutarnji.hr/,croatia
Poslovni dnevnik,http://www.poslovni.hr/,croatia
Slobodna Dalmacija,https://www.slobodnadalmacija.hr/,croatia
Večernji list,https://www.vecernji.hr/,croatia
Novi list,http://www.novilist.hr/Vijesti,croatia
Sportske novosti,https://sportske.jutarnji.hr/,croatia
Zadarski list,https://www.zadarskilist.hr/,croatia
Narodni list,http://www.narodni-list.hr/,croatia
Glas Istre,https://www.glasistre.hr/,croatia
Narodne novine,https://www.nn.hr/,croatia
Croatia Week,https://www.croatiaweek.com,croatia
Glas Slavonije,http://www.glas-slavonije.hr/,croatia
Copenhagen Post,http://cphpost.dk/,denmark
Berlingske,https://www.b.dk/,denmark
B.T. Nyheder,https://www.bt.dk/,denmark
Dagbladet Børsen,http://borsen.dk/,denmark
Søndagsavisen,https://www.sondagsavisen.dk/,denmark
Dagbladet Information,https://www.information.dk/,denmark
Politiken,http://politiken.dk/,denmark
Nordjyske Stiftstidende,https://nordjyske.dk/,denmark
Weekendavisen,https://www.weekendavisen.dk/,denmark
Jyllands-Posten,https://jyllands-posten.dk/,denmark
Skive Folkeblad,https://www.skivefolkeblad.dk/,denmark
Århus Stiftstidende,https://stiften.dk/,denmark
Ekstra Bladet,http://ekstrabladet.dk/,denmark
Fyens Stiftstidende,https://www.fyens.dk/,denmark
Kristeligt Dagblad,https://www.kristeligt-dagblad.dk/,denmark
AOK,http://www.aok.dk/,denmark
JydskeVestkysten,https://www.jv.dk/,denmark
Midtjyllands Avis,https://www.mja.dk/,denmark
Helsingør Dagblad,https://www.helsingordagblad.dk/,denmark
Ballerup Bladet,http://ballerupbladet.dk/,denmark
Lokalavisen Arhus,http://aarhus.lokalavisen.dk/,denmark
Galten Folkeblad,https://www.galtenfolkeblad.dk/,denmark
Hedensted Avis,https://hsfo.dk/hedensted/,denmark
Kalundborg Nyt,https://sn.dk/,denmark
Brande Bladet,https://www.brandebladet.dk/,denmark
Valby Bladet,https://www.minby.dk/,denmark
Randers Amtsavis,https://amtsavisen.dk/,denmark
Folkebladet,http://folkebladet.dk/,denmark
Furesoe Avis,http://furesoe.lokalavisen.dk/,denmark
Gladsaxe Bladet,http://www.gladsaxebladet.dk/,denmark
Albertslund Posten,http://alleroed.lokalavisen.dk/,denmark
Mandag Morgen,https://www.mm.dk/,denmark
Rold Skov Bladet,http://roldskovbladet.dk/,denmark
folketidende,https://folketidende.dk/,denmark
Der Nordschleswiger,https://www.nordschleswiger.dk/,denmark
Fyns Amts Avis,https://www.fyens.dk/svendborg,denmark
Skive-Her,http://www.skive-her.dk/,denmark
Dagens.dk,http://www.dagens.dk/,denmark
Vejle Amts Folkeblad,https://vafo.dk/,denmark
Fredericia Dagblad,https://frdb.dk/,denmark
Danish Pioneer,http://www.dendanskepioneer.com/,denmark
Urban,https://www.ritzau.dk/,denmark
KBH.dk,http://www.kbh.dk/,denmark
Flensborg Avis,https://www.fla.de/,denmark
La Prosperite,https://laprosperiteonline.net/,djibouti
Djib Net,http://www.djibnet.com/,djibouti
Al Qarn,http://www.alqarn.dj/,djibouti
La Nation,http://www.lanation.dj/,djibouti
La Voix de Djibouti,http://www.lavoixdedjibouti.com/,djibouti
Agence Djiboutienne d'Information,http://www.adi.dj/,djibouti
Radio Télévision de Djibouti (RTD),http://www.rtd.dj/,djibouti
ReliefWeb Djibouti,https://reliefweb.int/country/dji,djibouti
BBC Djibouti,http://www.bbc.com/news/world-africa-13231761,djibouti
Dominica Vibes News,https://www.dominicavibes.dm/,dominica
Dominica News Online,http://dominicanewsonline.com/news/,dominica
The Sun,http://sundominica.com/,dominica
Dominica Weekly,http://www.dominica-weekly.com/,dominica
Discover Dominica,http://www.dominica.dm/,dominica
DBS,http://listen.dbcradio.net/,dominica
Kairi FM,https://kairifm.com/,dominica
Dominican Today,https://dominicantoday.com/,dominican-republic
El Dia,http://eldia.com.do/,dominican-republic
El Nacional,http://elnacional.com.do/,dominican-republic
Listín Diario,https://www.listindiario.com/,dominican-republic
Hoy,http://hoy.com.do/,dominican-republic
Diario El Caribe,http://www.elcaribe.com.do/,dominican-republic
El Nuevo Diario,https://elnuevodiario.com.do/,dominican-republic
Diario Libre,https://www.diariolibre.com/,dominican-republic
El Jaya,http://www.eljaya.com/,dominican-republic
El Faro,http://periodicoelfaro.com.do/,dominican-republic
Infos Diarios,http://infosdiario.com/,dominican-republic
La Informacion,http://www.lainformacion.com.do/,dominican-republic
Costa Verde DR,http://costaverdedr.com/,dominican-republic
Primicias,http://www.primicias.com.do/,dominican-republic
El Masacre,http://elmasacre.com/,dominican-republic
El Universo,https://www.eluniverso.com/,ecuador
El Telegrafo,https://www.eltelegrafo.com.ec/,ecuador
El Comercio,https://www.elcomercio.com/,ecuador
La Hora,https://lahora.com.ec/,ecuador
Expreso,http://www.expreso.ec/,ecuador
Extra,http://www.extra.ec/,ecuador
El Tiempo,https://www.eltiempo.com.ec/,ecuador
El Diario,http://www.eldiario.ec/,ecuador
Ultimas Noticias,https://www.ultimasnoticias.ec/,ecuador
El Norte,https://www.elnorte.ec/,ecuador
El Mercurio,https://www.elmercurio.com.ec/,ecuador
El Heraldo,http://www.elheraldo.com.ec/,ecuador
La Gaceta,https://lagaceta.com.ec/,ecuador
Cronica,https://www.cronica.com.ec/,ecuador
Correo,https://www.diariocorreo.com.ec/,ecuador
El Rio,http://www.elrio.ec/,ecuador
La Tarde,https://www.latarde.com.ec/,ecuador
La Nación,http://www.lanacion.com.ec/,ecuador
La Prensa,http://www.laprensa.com.ec/,ecuador
Opinion,https://www.diariopinion.com/,ecuador
Prensa La Verdad,http://prensalaverdad.com/,ecuador
Portada,http://www.diarioportada.com/,ecuador
La Verdad,http://tvlaverdad.com/,ecuador
La Prensa Gráfica,https://www.laprensagrafica.com/,el-salvador
El Mundo,http://elmundo.sv/,el-salvador
El Diario de Hoy,http://www.elsalvador.com/,el-salvador
Diario Co Latino,https://www.diariocolatino.com/,el-salvador
El País,http://elpais.com.sv/,el-salvador
el Grafico,https://www.elgrafico.com/,el-salvador
El Faro,http://www.elfaro.net/,el-salvador
Contra Punto,http://www.contrapunto.com.sv/,el-salvador
La Pagina,https://www.lapagina.com.sv/,el-salvador
Canal 12,http://www.canal12.com.sv/,el-salvador
Guinea Ecuatorial,http://www.guinea-ecuatorial.net/,equatorial-guinea
Diario Rombe,https://diariorombe.es/,equatorial-guinea
La Gaceta de Guinea Ecuatorial,http://www.lagacetadeguinea.com/,equatorial-guinea
La Gaceta de Guinea Ecuatorial,http://www.gacetadeguinea.com/,equatorial-guinea
allAfrica Equatorial Guinea,http://allafrica.com/equatorialguinea/,equatorial-guinea
ReliefWeb Equatorial Guinea,https://reliefweb.int/country/gnq,equatorial-guinea
Jeune Afrique,http://www.jeuneafrique.com/pays/guinee-equatoriale/,equatorial-guinea
Government of Equatorial Guinea,http://www.guineaecuatorialpress.com/,equatorial-guinea
BBC Equatorial Guinea,http://www.bbc.co.uk/news/world-africa-13317174,equatorial-guinea
IRIN Equatorial Guinea,http://www.irinnews.org/afrique/afrique-de-louest/equatorial-guinea,equatorial-guinea
Eritrea Daily,https://www.eritreadaily.net/,eritrea
Awate.com,http://awate.com/,eritrea
Farajat,https://www.farajat.net/ar/,eritrea
Meskerem,http://www.meskerem.net/,eritrea
Jeberti,http://www.jeberti.com/index.php/en/,eritrea
Jeune Afrique,http://www.jeuneafrique.com/pays/erythree/,eritrea
Dehai,http://www.dehai.org/,eritrea
Eritrean Ministry of Information,http://www.shabait.com/,eritrea
allAfrica Eritrea,https://allafrica.com/eritrea/,eritrea
BBC News Eritrea,https://www.bbc.com/news/world-africa-13349078,eritrea
postimees english,https://news.postimees.ee,estonia
Baltic Times,https://www.baltictimes.com/,estonia
ERR,https://news.err.ee,estonia
Õhtuleht,https://www.ohtuleht.ee/,estonia
Äripäev,http://www.aripaev.ee/,estonia
Lääne Elu,http://www.le.ee/,estonia
Eesti Päevaleht,http://epl.delfi.ee/,estonia
Linnaleht,https://www.linnaleht.ee/,estonia
Eesti Ekspress,http://ekspress.delfi.ee/,estonia
Sakala,https://sakala.postimees.ee/,estonia
Delovye Vedomosti,http://www.dv.ee/,estonia
Kuldne Börs,https://www.kuldnebors.ee/,estonia
Uma Leht,http://umaleht.ee/,estonia
Nelli Teataja,https://www.nelli.ee/,estonia
Postimees,https://www.postimees.ee/,estonia
Maaleht,http://maaleht.delfi.ee/,estonia
Sonumitooja,http://sonumitooja.ee/,estonia
Harju Elu,http://www.harjuelu.ee/,estonia
Saarte Hääl,https://www.saartehaal.ee/,estonia
Pohjarannik,http://pr.pohjarannik.ee/,estonia
Kesknädal,http://www.kesknadal.ee/,estonia
Jarva Teataja,https://jarvateataja.postimees.ee/,estonia
Koit,http://www.polvakoit.ee/,estonia
Krengolmsky Prospekt,http://prospekt.ee/,estonia
Raplamaa Sonumid,https://xn--snumid-pxa.ee/,estonia
Lounaleht,http://www.lounaleht.ee/,estonia
Eesti Kirik,http://www.eestikirik.ee/,estonia
Capital,http://capitalethiopia.com/,ethiopia
Ethiopian Reporter,http://www.ethiopianreporter.com/,ethiopia
Addis Admass,http://www.addisadmassnews.com/,ethiopia
Ethiopia Zare,http://ethiopiazare.com/,ethiopia
Addis Fortune,https://addisfortune.net/,ethiopia
Ethiopian Observer,http://www.ethioobserver.net/,ethiopia
Ethiopian Reporter,http://www.thereporterethiopia.com/,ethiopia
Ethiomedia,http://www.ethiomedia.com/index.html,ethiopia
Zehabesha,http://www.zehabesha.com/,ethiopia
Nazret.com,https://www.nazret.com/,ethiopia
Ethiopia Forums,http://ethiopiaforums.com/,ethiopia
Tigrai Online,http://www.tigraionline.com/,ethiopia
Awramba Times,http://www.awrambatimes.com/,ethiopia
